map_id,t0,t1,t2,t3,ada_delta_goal_last_minus_0
217,0.6000000238418579,1.0,0.800000011920929,0.6000000238418579,0.0
218,1.0,1.0,1.0,1.0,0.0
219,1.0,1.0,1.0,1.0,0.0
220,0.800000011920929,0.800000011920929,0.800000011920929,1.0,0.19999998807907104
221,1.0,1.0,1.0,1.0,0.0
222,1.0,1.0,1.0,1.0,0.0
223,1.0,1.0,1.0,1.0,0.0
224,1.0,1.0,1.0,1.0,0.0
225,0.800000011920929,1.0,1.0,1.0,0.19999998807907104
226,1.0,1.0,1.0,1.0,0.0
227,1.0,1.0,1.0,1.0,0.0
228,1.0,1.0,1.0,1.0,0.0
229,1.0,1.0,1.0,1.0,0.0
230,1.0,1.0,1.0,1.0,0.0
231,1.0,1.0,1.0,1.0,0.0
232,1.0,1.0,1.0,1.0,0.0
233,1.0,1.0,1.0,1.0,0.0
234,1.0,1.0,1.0,1.0,0.0
235,1.0,1.0,1.0,1.0,0.0
236,1.0,1.0,1.0,1.0,0.0
237,0.800000011920929,1.0,0.20000000298023224,0.800000011920929,0.0
238,1.0,1.0,1.0,1.0,0.0
239,1.0,1.0,1.0,1.0,0.0
240,1.0,1.0,1.0,1.0,0.0
241,1.0,1.0,1.0,1.0,0.0
242,0.20000000298023224,0.20000000298023224,0.800000011920929,0.4000000059604645,0.20000000298023224
243,1.0,1.0,1.0,1.0,0.0
244,0.20000000298023224,0.20000000298023224,0.4000000059604645,0.800000011920929,0.6000000238418579
245,1.0,1.0,1.0,1.0,0.0
246,1.0,1.0,1.0,1.0,0.0
247,1.0,1.0,1.0,1.0,0.0
248,1.0,1.0,1.0,1.0,0.0
249,1.0,1.0,1.0,1.0,0.0
250,1.0,1.0,1.0,1.0,0.0
251,1.0,1.0,1.0,1.0,0.0
252,1.0,1.0,1.0,1.0,0.0
253,0.20000000298023224,0.6000000238418579,0.800000011920929,1.0,0.800000011920929
254,1.0,1.0,1.0,1.0,0.0
255,1.0,1.0,1.0,1.0,0.0
256,1.0,1.0,1.0,1.0,0.0
257,1.0,1.0,1.0,1.0,0.0
258,1.0,1.0,1.0,1.0,0.0
259,1.0,1.0,1.0,1.0,0.0
260,0.6000000238418579,0.800000011920929,0.800000011920929,1.0,0.3999999761581421
261,1.0,1.0,1.0,1.0,0.0
262,1.0,1.0,1.0,1.0,0.0
263,1.0,1.0,1.0,1.0,0.0
264,1.0,1.0,1.0,1.0,0.0
265,1.0,1.0,1.0,1.0,0.0
266,1.0,1.0,1.0,1.0,0.0
267,1.0,1.0,1.0,1.0,0.0
268,1.0,1.0,1.0,1.0,0.0
269,1.0,1.0,1.0,1.0,0.0
270,1.0,1.0,1.0,1.0,0.0
271,0.6000000238418579,0.800000011920929,0.800000011920929,0.800000011920929,0.19999998807907104
272,0.0,1.0,0.4000000059604645,1.0,1.0
273,1.0,1.0,1.0,1.0,0.0
274,0.800000011920929,1.0,0.800000011920929,1.0,0.19999998807907104
275,1.0,1.0,1.0,1.0,0.0
276,1.0,1.0,1.0,1.0,0.0
277,1.0,1.0,1.0,1.0,0.0
278,1.0,0.6000000238418579,0.4000000059604645,1.0,0.0
279,1.0,1.0,1.0,1.0,0.0
280,1.0,1.0,1.0,1.0,0.0
281,1.0,1.0,1.0,1.0,0.0
282,1.0,1.0,1.0,1.0,0.0
283,0.800000011920929,1.0,0.800000011920929,1.0,0.19999998807907104
284,1.0,1.0,1.0,1.0,0.0
285,1.0,1.0,1.0,1.0,0.0
286,1.0,1.0,1.0,1.0,0.0
287,1.0,1.0,1.0,1.0,0.0
288,1.0,1.0,1.0,1.0,0.0
289,1.0,1.0,1.0,1.0,0.0
290,1.0,1.0,1.0,1.0,0.0
291,1.0,1.0,1.0,1.0,0.0
292,1.0,1.0,1.0,1.0,0.0
293,1.0,1.0,1.0,1.0,0.0
294,0.800000011920929,0.800000011920929,0.800000011920929,0.6000000238418579,-0.19999998807907104
295,1.0,1.0,1.0,1.0,0.0
296,1.0,1.0,1.0,1.0,0.0
297,0.0,0.0,0.0,0.0,0.0
298,1.0,1.0,1.0,1.0,0.0
299,1.0,1.0,1.0,1.0,0.0
300,1.0,1.0,1.0,1.0,0.0
301,1.0,0.6000000238418579,1.0,0.800000011920929,-0.19999998807907104
302,1.0,1.0,1.0,1.0,0.0
303,1.0,1.0,1.0,1.0,0.0
304,0.800000011920929,1.0,0.800000011920929,1.0,0.19999998807907104
305,1.0,1.0,1.0,1.0,0.0
306,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0
307,0.20000000298023224,0.20000000298023224,0.0,0.20000000298023224,0.0
308,1.0,1.0,1.0,1.0,0.0
309,1.0,1.0,1.0,1.0,0.0
310,1.0,1.0,1.0,1.0,0.0
311,1.0,1.0,1.0,1.0,0.0
312,1.0,1.0,1.0,1.0,0.0
313,1.0,1.0,1.0,1.0,0.0
314,1.0,1.0,1.0,1.0,0.0
315,1.0,1.0,1.0,1.0,0.0
316,1.0,1.0,1.0,1.0,0.0
317,1.0,1.0,1.0,1.0,0.0
318,1.0,1.0,1.0,1.0,0.0
319,1.0,1.0,1.0,1.0,0.0
320,1.0,1.0,1.0,1.0,0.0
321,1.0,0.800000011920929,1.0,1.0,0.0
322,1.0,1.0,1.0,1.0,0.0
323,1.0,1.0,1.0,1.0,0.0
324,1.0,1.0,1.0,1.0,0.0
325,1.0,1.0,1.0,1.0,0.0
326,1.0,1.0,1.0,1.0,0.0
327,1.0,1.0,1.0,1.0,0.0
328,1.0,1.0,1.0,1.0,0.0
329,1.0,1.0,1.0,1.0,0.0
330,1.0,1.0,1.0,1.0,0.0
331,1.0,1.0,1.0,1.0,0.0
332,0.0,0.6000000238418579,0.4000000059604645,0.6000000238418579,0.6000000238418579
333,1.0,1.0,1.0,1.0,0.0
334,0.0,0.0,0.0,0.0,0.0
335,1.0,1.0,1.0,1.0,0.0
336,1.0,1.0,1.0,1.0,0.0
337,1.0,1.0,1.0,1.0,0.0
338,1.0,1.0,1.0,1.0,0.0
339,0.800000011920929,0.800000011920929,1.0,1.0,0.19999998807907104
340,1.0,1.0,1.0,1.0,0.0
341,1.0,1.0,1.0,1.0,0.0
342,1.0,1.0,1.0,0.800000011920929,-0.19999998807907104
343,1.0,0.800000011920929,1.0,1.0,0.0
344,0.6000000238418579,0.6000000238418579,1.0,0.800000011920929,0.19999998807907104
345,1.0,1.0,1.0,1.0,0.0
346,1.0,0.4000000059604645,1.0,0.800000011920929,-0.19999998807907104
347,1.0,1.0,1.0,1.0,0.0
348,1.0,1.0,1.0,1.0,0.0
349,0.4000000059604645,0.20000000298023224,0.4000000059604645,1.0,0.6000000238418579
350,1.0,1.0,1.0,1.0,0.0
351,0.800000011920929,0.6000000238418579,0.6000000238418579,1.0,0.19999998807907104
352,0.800000011920929,0.800000011920929,1.0,0.800000011920929,0.0
353,0.6000000238418579,1.0,1.0,0.800000011920929,0.19999998807907104
354,1.0,1.0,1.0,1.0,0.0
355,1.0,1.0,1.0,1.0,0.0
356,1.0,1.0,1.0,1.0,0.0
357,1.0,1.0,1.0,1.0,0.0
358,1.0,1.0,1.0,1.0,0.0
359,1.0,1.0,1.0,1.0,0.0
360,1.0,1.0,1.0,1.0,0.0
361,1.0,1.0,1.0,1.0,0.0
362,1.0,1.0,1.0,1.0,0.0
363,1.0,1.0,1.0,1.0,0.0
364,1.0,1.0,1.0,1.0,0.0
365,1.0,1.0,1.0,1.0,0.0
366,1.0,1.0,1.0,1.0,0.0
367,1.0,1.0,1.0,1.0,0.0
368,1.0,1.0,1.0,1.0,0.0
369,0.20000000298023224,0.6000000238418579,0.800000011920929,0.4000000059604645,0.20000000298023224
370,1.0,0.6000000238418579,1.0,1.0,0.0
371,0.4000000059604645,0.800000011920929,0.800000011920929,0.4000000059604645,0.0
372,1.0,1.0,1.0,1.0,0.0
373,1.0,1.0,1.0,1.0,0.0
374,1.0,1.0,1.0,1.0,0.0
375,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,0.3999999761581421
376,1.0,1.0,1.0,1.0,0.0
377,1.0,1.0,1.0,1.0,0.0
378,0.20000000298023224,0.800000011920929,0.800000011920929,1.0,0.800000011920929
379,1.0,0.800000011920929,0.800000011920929,0.800000011920929,-0.19999998807907104
380,1.0,1.0,1.0,1.0,0.0
381,1.0,1.0,1.0,1.0,0.0
382,0.4000000059604645,0.4000000059604645,0.4000000059604645,1.0,0.6000000238418579
383,1.0,1.0,1.0,1.0,0.0
384,1.0,1.0,1.0,1.0,0.0
385,0.20000000298023224,1.0,1.0,0.800000011920929,0.6000000238418579
386,1.0,1.0,1.0,1.0,0.0
387,1.0,1.0,1.0,1.0,0.0
388,1.0,1.0,1.0,1.0,0.0
389,1.0,1.0,1.0,1.0,0.0
390,1.0,1.0,1.0,1.0,0.0
391,1.0,1.0,1.0,1.0,0.0
392,1.0,1.0,1.0,1.0,0.0
393,0.6000000238418579,0.20000000298023224,0.4000000059604645,0.4000000059604645,-0.20000001788139343
394,1.0,1.0,1.0,1.0,0.0
395,1.0,1.0,1.0,1.0,0.0
396,1.0,1.0,1.0,1.0,0.0
397,0.6000000238418579,0.4000000059604645,0.0,0.4000000059604645,-0.20000001788139343
398,1.0,1.0,1.0,1.0,0.0
399,1.0,1.0,1.0,1.0,0.0
400,1.0,1.0,1.0,1.0,0.0
401,1.0,1.0,1.0,1.0,0.0
402,1.0,0.800000011920929,1.0,1.0,0.0
403,0.800000011920929,0.800000011920929,1.0,0.800000011920929,0.0
404,0.800000011920929,1.0,1.0,1.0,0.19999998807907104
405,1.0,1.0,1.0,1.0,0.0
406,1.0,1.0,1.0,1.0,0.0
407,1.0,1.0,1.0,1.0,0.0
408,1.0,1.0,1.0,1.0,0.0
409,1.0,1.0,1.0,1.0,0.0
410,1.0,1.0,1.0,1.0,0.0
411,1.0,1.0,1.0,1.0,0.0
412,1.0,1.0,1.0,1.0,0.0
413,1.0,1.0,1.0,1.0,0.0
414,0.800000011920929,0.800000011920929,0.800000011920929,1.0,0.19999998807907104
415,1.0,1.0,1.0,1.0,0.0
416,1.0,1.0,1.0,1.0,0.0
417,1.0,1.0,1.0,1.0,0.0
418,1.0,1.0,1.0,1.0,0.0
419,0.6000000238418579,0.4000000059604645,1.0,1.0,0.3999999761581421
420,1.0,1.0,1.0,1.0,0.0
421,1.0,1.0,1.0,1.0,0.0
422,1.0,1.0,1.0,1.0,0.0
423,1.0,1.0,1.0,1.0,0.0
424,0.6000000238418579,0.800000011920929,0.800000011920929,1.0,0.3999999761581421
425,1.0,1.0,1.0,1.0,0.0
426,1.0,1.0,1.0,1.0,0.0
427,1.0,1.0,1.0,1.0,0.0
428,1.0,1.0,1.0,1.0,0.0
429,1.0,1.0,1.0,1.0,0.0
430,1.0,1.0,1.0,1.0,0.0
431,1.0,1.0,1.0,1.0,0.0
432,1.0,1.0,1.0,1.0,0.0
433,1.0,1.0,1.0,1.0,0.0
434,1.0,1.0,1.0,1.0,0.0
435,1.0,1.0,1.0,1.0,0.0
436,1.0,1.0,1.0,1.0,0.0
437,0.6000000238418579,0.800000011920929,1.0,1.0,0.3999999761581421
438,1.0,1.0,1.0,1.0,0.0
439,1.0,1.0,1.0,1.0,0.0
440,1.0,1.0,1.0,1.0,0.0
441,1.0,1.0,1.0,1.0,0.0
442,1.0,1.0,1.0,1.0,0.0
443,1.0,1.0,1.0,1.0,0.0
444,1.0,1.0,1.0,1.0,0.0
445,1.0,1.0,1.0,1.0,0.0
446,0.800000011920929,0.800000011920929,1.0,1.0,0.19999998807907104
447,0.800000011920929,1.0,1.0,1.0,0.19999998807907104
448,1.0,1.0,1.0,1.0,0.0
449,1.0,1.0,1.0,1.0,0.0
450,0.800000011920929,1.0,1.0,1.0,0.19999998807907104
451,1.0,1.0,1.0,1.0,0.0
452,1.0,1.0,1.0,1.0,0.0
453,1.0,1.0,1.0,1.0,0.0
454,1.0,1.0,1.0,1.0,0.0
455,1.0,1.0,1.0,1.0,0.0
456,1.0,1.0,1.0,1.0,0.0
457,1.0,1.0,1.0,1.0,0.0
458,1.0,1.0,1.0,1.0,0.0
459,1.0,1.0,1.0,1.0,0.0
460,1.0,1.0,1.0,1.0,0.0
461,1.0,1.0,1.0,1.0,0.0
462,1.0,1.0,1.0,1.0,0.0
463,1.0,1.0,1.0,1.0,0.0
464,1.0,1.0,1.0,1.0,0.0
465,1.0,1.0,1.0,1.0,0.0
466,1.0,1.0,1.0,1.0,0.0
467,1.0,1.0,1.0,1.0,0.0
468,1.0,1.0,1.0,1.0,0.0
469,1.0,1.0,1.0,1.0,0.0
470,0.800000011920929,1.0,0.800000011920929,1.0,0.19999998807907104
471,1.0,1.0,1.0,1.0,0.0
472,0.0,0.800000011920929,0.6000000238418579,0.6000000238418579,0.6000000238418579
473,1.0,1.0,1.0,1.0,0.0
474,1.0,1.0,1.0,1.0,0.0
475,1.0,1.0,1.0,1.0,0.0
476,1.0,1.0,1.0,1.0,0.0
477,1.0,1.0,1.0,1.0,0.0
478,1.0,1.0,1.0,1.0,0.0
479,1.0,1.0,1.0,1.0,0.0
480,1.0,0.20000000298023224,0.800000011920929,0.800000011920929,-0.19999998807907104
481,1.0,1.0,1.0,1.0,0.0
482,0.800000011920929,1.0,1.0,1.0,0.19999998807907104
483,1.0,1.0,1.0,1.0,0.0
484,1.0,1.0,1.0,1.0,0.0
485,1.0,1.0,1.0,1.0,0.0
486,1.0,1.0,1.0,1.0,0.0
487,1.0,0.800000011920929,0.800000011920929,0.800000011920929,-0.19999998807907104
488,1.0,1.0,1.0,1.0,0.0
489,1.0,1.0,1.0,1.0,0.0
490,1.0,1.0,1.0,1.0,0.0
491,1.0,1.0,1.0,1.0,0.0
492,1.0,1.0,1.0,1.0,0.0
493,1.0,1.0,1.0,1.0,0.0
494,1.0,1.0,1.0,1.0,0.0
495,1.0,1.0,1.0,1.0,0.0
496,1.0,1.0,1.0,1.0,0.0
497,1.0,1.0,1.0,1.0,0.0
498,1.0,1.0,1.0,1.0,0.0
499,1.0,1.0,1.0,1.0,0.0
500,1.0,1.0,0.800000011920929,1.0,0.0
501,0.800000011920929,0.4000000059604645,1.0,1.0,0.19999998807907104
502,1.0,1.0,1.0,1.0,0.0
503,0.20000000298023224,0.800000011920929,0.6000000238418579,0.4000000059604645,0.20000000298023224
504,1.0,1.0,1.0,1.0,0.0
505,1.0,1.0,1.0,1.0,0.0
506,0.800000011920929,0.800000011920929,0.800000011920929,1.0,0.19999998807907104
507,1.0,1.0,1.0,1.0,0.0
508,1.0,1.0,1.0,1.0,0.0
509,1.0,1.0,1.0,1.0,0.0
510,1.0,0.6000000238418579,1.0,0.800000011920929,-0.19999998807907104
511,1.0,1.0,1.0,1.0,0.0
512,1.0,1.0,1.0,1.0,0.0
513,1.0,1.0,1.0,1.0,0.0
514,1.0,1.0,1.0,1.0,0.0
515,1.0,1.0,1.0,1.0,0.0
516,1.0,1.0,1.0,0.800000011920929,-0.19999998807907104
517,0.800000011920929,0.800000011920929,1.0,0.6000000238418579,-0.19999998807907104
518,1.0,1.0,1.0,1.0,0.0
519,1.0,1.0,1.0,1.0,0.0
520,1.0,1.0,1.0,1.0,0.0
521,1.0,1.0,1.0,1.0,0.0
522,1.0,1.0,1.0,1.0,0.0
523,1.0,1.0,1.0,1.0,0.0
524,1.0,1.0,1.0,1.0,0.0
525,1.0,1.0,1.0,1.0,0.0
526,0.800000011920929,0.800000011920929,1.0,0.800000011920929,0.0
527,1.0,1.0,1.0,1.0,0.0
528,1.0,1.0,1.0,1.0,0.0
529,1.0,1.0,1.0,1.0,0.0
530,1.0,1.0,1.0,1.0,0.0
531,1.0,1.0,1.0,0.800000011920929,-0.19999998807907104
532,1.0,1.0,1.0,1.0,0.0
533,0.800000011920929,0.800000011920929,1.0,1.0,0.19999998807907104
534,1.0,1.0,1.0,1.0,0.0
535,0.0,1.0,1.0,1.0,1.0
536,1.0,1.0,1.0,1.0,0.0
537,1.0,1.0,1.0,1.0,0.0
